date_reg,type,maker,model,colour,fuel,state
2025-01-21,window_van,HONDA,N-BOX,white,petrol,Rakan Niaga
2025-01-21,window_van,HONDA,N-BOX,black,petrol,W.P. Kuala Lumpur
2025-01-21,window_van,HONDA,ODYSSEY,blue,petrol,W.P. Kuala Lumpur
2025-01-21,window_van,HONDA,ODYSSEY,black,petrol,W.P. Kuala Lumpur
2025-01-21,window_van,HONDA,ODYSSEY,silver,petrol,Rakan Niaga
2025-01-21,window_van,HONDA,STEPWGN,black,petrol,Rakan Niaga
2025-01-21,window_van,HONDA,STEPWGN,white,petrol,Rakan Niaga
2025-01-21,window_van,HONDA,STEPWGN,grey,petrol,Rakan Niaga
2025-01-21,motokar,HONDA,WR-V,grey,petrol,Rakan Niaga
2025-01-21,motokar,HONDA,WR-V,red,petrol,Rakan Niaga
2025-01-21,motokar,HONDA,WR-V,silver,petrol,Rakan Niaga
2025-01-21,motokar,HONDA,WR-V,white,petrol,Rakan Niaga
2025-01-21,motokar,HONDA,WR-V,black,petrol,Rakan Niaga
2025-01-21,window_van,HYUNDAI,STARIA,black,diesel,W.P. Kuala Lumpur
2025-01-21,window_van,HYUNDAI,STARIA,grey,diesel,W.P. Kuala Lumpur
2025-01-21,pick_up,ISUZU,D-MAX,white,greendiesel,Rakan Niaga
2025-01-21,pick_up,ISUZU,D-MAX,black,greendiesel,Rakan Niaga
2025-01-21,pick_up,ISUZU,D-MAX,silver,greendiesel,Rakan Niaga
2025-01-21,pick_up,ISUZU,D-MAX,blue,greendiesel,Rakan Niaga
2025-01-21,pick_up,ISUZU,D-MAX,orange,greendiesel,Rakan Niaga
2025-01-21,jip,JAGUAR,I-PACE,white,electric,Rakan Niaga
2025-01-21,window_van,KIA,CARNIVAL,blue,diesel,Pahang
2025-01-21,window_van,KIA,CARNIVAL,grey,diesel,Pulau Pinang
2025-01-21,window_van,KIA,CARNIVAL,white,diesel,Rakan Niaga
2025-01-21,jip,KIA,SPORTAGE,blue,petrol,Rakan Niaga
2025-01-21,jip,LAMBORGHINI,URUS,grey,petrol,W.P. Kuala Lumpur
2025-01-21,jip,LAND ROVER,RANGE ROVER VELAR,grey,petrol,W.P. Kuala Lumpur
2025-01-21,jip,LAND ROVER,RANGE ROVER VOGUE,brown,diesel,W.P. Kuala Lumpur
2025-01-21,jip,LAND ROVER,RANGE ROVER VOGUE,white,diesel,W.P. Kuala Lumpur
2025-01-21,jip,LEAPMOTOR,C10,white,electric,Rakan Niaga
2025-01-21,jip,LEXUS,LBX,silver,hybrid_petrol,Rakan Niaga
2025-01-21,jip,LEXUS,LBX,white,hybrid_petrol,Rakan Niaga
2025-01-21,jip,LEXUS,LBX,grey,hybrid_petrol,Rakan Niaga
2025-01-21,jip,LEXUS,LBX,brown,hybrid_petrol,W.P. Kuala Lumpur
2025-01-21,jip,LEXUS,LX,white,petrol,Sarawak
2025-01-21,jip,LEXUS,NX,white,petrol,Sarawak
2025-01-21,jip,LEXUS,NX,black,petrol,Selangor
2025-01-21,jip,LEXUS,NX,white,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,LEXUS,RC,white,petrol,Rakan Niaga
2025-01-21,jip,LEXUS,RX,white,petrol,Sarawak
2025-01-21,jip,LEXUS,RX,white,petrol,Rakan Niaga
2025-01-21,jip,LEXUS,RX,white,petrol,Selangor
2025-01-21,jip,LEXUS,RX,black,petrol,W.P. Kuala Lumpur
2025-01-21,jip,LEXUS,RX,white,petrol,W.P. Kuala Lumpur
2025-01-21,jip,LEXUS,RX,black,petrol,Rakan Niaga
2025-01-21,jip,LEXUS,RX,white,petrol,Kedah
2025-01-21,jip,LEXUS,RX,orange,petrol,Rakan Niaga
2025-01-21,jip,LEXUS,RX,white,petrol,Johor
2025-01-21,motokar,MG,MG4,orange,electric,Rakan Niaga
2025-01-21,motokar,MG,MG4,red,electric,Rakan Niaga
2025-01-21,motokar,MG,MG5,grey,petrol,Pulau Pinang
2025-01-21,motokar,MG,MG5,black,petrol,Rakan Niaga
2025-01-21,motokar,MAZDA,3,white,petrol,Rakan Niaga
2025-01-21,motokar,MAZDA,3,gold,petrol,Rakan Niaga
2025-01-21,motokar,MAZDA,3,grey,petrol,Rakan Niaga
2025-01-21,motokar,MAZDA,3,white,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,MAZDA,CX-3,white,petrol,Rakan Niaga
2025-01-21,motokar,MAZDA,CX-30,black,petrol,Selangor
2025-01-21,motokar,MAZDA,CX-30,white,petrol,Rakan Niaga
2025-01-21,motokar,MAZDA,CX-30,blue,petrol,Rakan Niaga
2025-01-21,motokar,MAZDA,CX-30,grey,petrol,Pulau Pinang
2025-01-21,motokar,MAZDA,CX-30,black,petrol,Rakan Niaga
2025-01-21,motokar,MAZDA,CX-30,red,petrol,Rakan Niaga
2025-01-21,motokar,MAZDA,CX-30,gold,petrol,Rakan Niaga
2025-01-21,motokar,MAZDA,CX-30,grey,petrol,Rakan Niaga
2025-01-21,motokar,MAZDA,CX-30,blue,petrol,Terengganu
2025-01-21,motokar,MAZDA,CX-30,white,petrol,Kedah
2025-01-21,motokar,MAZDA,CX-30,grey,petrol,Selangor
2025-01-21,jip,MAZDA,CX-5,blue,petrol,Kelantan
2025-01-21,jip,MAZDA,CX-5,red,petrol,Rakan Niaga
2025-01-21,jip,MAZDA,CX-5,blue,petrol,Rakan Niaga
2025-01-21,jip,MAZDA,CX-5,black,petrol,Rakan Niaga
2025-01-21,jip,MAZDA,CX-5,gold,petrol,Rakan Niaga
2025-01-21,jip,MAZDA,CX-5,blue,petrol,Selangor
2025-01-21,jip,MAZDA,CX-5,black,petrol,W.P. Kuala Lumpur
2025-01-21,jip,MAZDA,CX-5,black,petrol,Terengganu
2025-01-21,jip,MAZDA,CX-8,blue,petrol,Rakan Niaga
2025-01-21,jip,MAZDA,CX-8,grey,petrol,W.P. Kuala Lumpur
2025-01-21,jip,MAZDA,CX-8,grey,petrol,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,A-CLASS,grey,hybrid_petrol,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,A-CLASS,white,petrol,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,A-CLASS,black,hybrid_petrol,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,A-CLASS,silver,hybrid_petrol,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,A-CLASS,blue,hybrid_petrol,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,C-CLASS,grey,hybrid_petrol,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,C-CLASS,white,hybrid_petrol,Sabah
2025-01-21,motokar,MERCEDES BENZ,C-CLASS,white,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,MERCEDES BENZ,C-CLASS,grey,hybrid_petrol,W.P. Kuala Lumpur
2025-01-21,motokar,MERCEDES BENZ,C-CLASS,grey,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,MERCEDES BENZ,C-CLASS,black,petrol,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,CLA,yellow,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,MERCEDES BENZ,CLA,yellow,petrol,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,CLA,white,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,MERCEDES BENZ,CLA,grey,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,MERCEDES BENZ,CLA,black,petrol,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,CLA,black,petrol,Selangor
2025-01-21,motokar,MERCEDES BENZ,CLA,red,petrol,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,CLA,blue,diesel,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,E-CLASS,silver,hybrid_petrol,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,E-CLASS,white,hybrid_petrol,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,E-CLASS,grey,hybrid_petrol,Johor
2025-01-21,motokar,MERCEDES BENZ,E-CLASS,white,hybrid_petrol,W.P. Kuala Lumpur
2025-01-21,motokar,MERCEDES BENZ,E-CLASS,grey,hybrid_petrol,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,E-CLASS,black,hybrid_petrol,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,E-CLASS,black,petrol,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,E-CLASS,white,petrol,W.P. Kuala Lumpur
2025-01-21,jip,MERCEDES BENZ,EQE,white,electric,Rakan Niaga
2025-01-21,motokar,MERCEDES BENZ,EQS,black,electric,Selangor
2025-01-21,jip,MERCEDES BENZ,G-CLASS,grey,petrol,Sabah
2025-01-21,jip,MERCEDES BENZ,GLA,grey,petrol,Rakan Niaga
2025-01-21,jip,MERCEDES BENZ,GLA,silver,petrol,Rakan Niaga
2025-01-21,jip,MERCEDES BENZ,GLA,silver,hybrid_petrol,Rakan Niaga
2025-01-21,jip,MERCEDES BENZ,GLB,black,hybrid_petrol,Rakan Niaga
2025-01-21,jip,MERCEDES BENZ,GLC,silver,hybrid_petrol,Rakan Niaga
2025-01-21,jip,MERCEDES BENZ,GLC,white,hybrid_petrol,Johor
2025-01-21,jip,MERCEDES BENZ,GLE,white,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,MERCEDES BENZ,GT,white,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,MERCEDES BENZ,S-CLASS,silver,hybrid_petrol,Rakan Niaga
2025-01-21,jip,MINI,ACEMAN,green,electric,W.P. Kuala Lumpur
2025-01-21,jip,MINI,ACEMAN,silver,electric,Rakan Niaga
2025-01-21,motokar,MINI,COOPER,grey,petrol,Selangor
2025-01-21,motokar,MINI,COOPER,grey,petrol,Rakan Niaga
2025-01-21,motokar,MINI,COOPER,blue,petrol,Rakan Niaga
2025-01-21,pick_up,MITSUBISHI,TRITON,white,greendiesel,Rakan Niaga
2025-01-21,pick_up,MITSUBISHI,TRITON,silver,greendiesel,Rakan Niaga
2025-01-21,pick_up,MITSUBISHI,TRITON,grey,greendiesel,W.P. Kuala Lumpur
2025-01-21,pick_up,MITSUBISHI,TRITON,orange,greendiesel,Rakan Niaga
2025-01-21,pick_up,MITSUBISHI,TRITON,grey,greendiesel,Rakan Niaga
2025-01-21,pick_up,MITSUBISHI,TRITON,orange,greendiesel,Johor
2025-01-21,motokar_pelbagai_utiliti,MITSUBISHI,XPANDER,white,petrol,Rakan Niaga
2025-01-21,motokar_pelbagai_utiliti,MITSUBISHI,XPANDER,black,petrol,Rakan Niaga
2025-01-21,motokar_pelbagai_utiliti,MITSUBISHI,XPANDER,red,petrol,Rakan Niaga
2025-01-21,motokar_pelbagai_utiliti,MITSUBISHI,XPANDER,black,petrol,Selangor
2025-01-21,motokar_pelbagai_utiliti,MITSUBISHI,XPANDER,grey,petrol,Rakan Niaga
2025-01-21,motokar_pelbagai_utiliti,MITSUBISHI,XPANDER,grey,petrol,Kelantan
2025-01-21,motokar_pelbagai_utiliti,MITSUBISHI,XPANDER,white,petrol,Selangor
2025-01-21,jip,MITSUOKA,LX460,white,petrol,Sarawak
2025-01-21,motokar,NISSAN,ALMERA,grey,petrol,Rakan Niaga
2025-01-21,motokar,NISSAN,ALMERA,white,petrol,Rakan Niaga
2025-01-21,motokar,NISSAN,ALMERA,grey,petrol,Sabah
2025-01-21,pick_up,NISSAN,NAVARA,grey,greendiesel,Rakan Niaga
2025-01-21,pick_up,NISSAN,NAVARA,silver,greendiesel,Rakan Niaga
2025-01-21,pick_up,NISSAN,NAVARA,grey,greendiesel,Perak
2025-01-21,window_van,NISSAN,SERENA,silver,petrol,Rakan Niaga
2025-01-21,window_van,NISSAN,SERENA,black,petrol,Rakan Niaga
2025-01-21,window_van,NISSAN,SERENA,grey,petrol,Rakan Niaga
2025-01-21,window_van,NISSAN,SERENA,white,petrol,Rakan Niaga
2025-01-21,window_van,NISSAN,SERENA,grey,petrol,W.P. Kuala Lumpur
2025-01-21,window_van,NISSAN,SERENA,white,petrol,Johor
2025-01-21,jip,NISSAN,X-TRAIL,silver,petrol,Rakan Niaga
2025-01-21,motokar_pelbagai_utiliti,PERODUA,ALZA,white,petrol,Rakan Niaga
2025-01-21,motokar_pelbagai_utiliti,PERODUA,ALZA,black,petrol,Rakan Niaga
2025-01-21,motokar_pelbagai_utiliti,PERODUA,ALZA,white,petrol,Pahang
2025-01-21,motokar_pelbagai_utiliti,PERODUA,ALZA,silver,petrol,Rakan Niaga
2025-01-21,motokar_pelbagai_utiliti,PERODUA,ALZA,brown,petrol,Rakan Niaga
2025-01-21,motokar_pelbagai_utiliti,PERODUA,ALZA,red,petrol,Rakan Niaga
2025-01-21,motokar_pelbagai_utiliti,PERODUA,ALZA,silver,petrol,W.P. Kuala Lumpur
2025-01-21,motokar_pelbagai_utiliti,PERODUA,ALZA,black,petrol,Kelantan
2025-01-21,motokar_pelbagai_utiliti,PERODUA,ALZA,silver,petrol,Johor
2025-01-21,motokar_pelbagai_utiliti,PERODUA,ALZA,black,petrol,Selangor
2025-01-21,motokar_pelbagai_utiliti,PERODUA,ALZA,silver,petrol,Selangor
2025-01-21,motokar_pelbagai_utiliti,PERODUA,ALZA,brown,petrol,W.P. Kuala Lumpur
2025-01-21,motokar_pelbagai_utiliti,PERODUA,ALZA,brown,petrol,Johor
2025-01-21,motokar_pelbagai_utiliti,PERODUA,ALZA,black,petrol,Melaka
2025-01-21,motokar_pelbagai_utiliti,PERODUA,ALZA,black,petrol,Kedah
2025-01-21,jip,PERODUA,ARUZ,silver,petrol,Rakan Niaga
2025-01-21,jip,PERODUA,ARUZ,grey,petrol,Rakan Niaga
2025-01-21,jip,PERODUA,ARUZ,white,petrol,Rakan Niaga
2025-01-21,jip,PERODUA,ARUZ,black,petrol,Rakan Niaga
2025-01-21,jip,PERODUA,ARUZ,red,petrol,Rakan Niaga
2025-01-21,jip,PERODUA,ARUZ,silver,petrol,W.P. Kuala Lumpur
2025-01-21,jip,PERODUA,ATIVA,white,petrol,Johor
2025-01-21,jip,PERODUA,ATIVA,silver,petrol,Rakan Niaga
2025-01-21,jip,PERODUA,ATIVA,white,petrol,Rakan Niaga
2025-01-21,jip,PERODUA,ATIVA,red,petrol,Rakan Niaga
2025-01-21,jip,PERODUA,ATIVA,grey,petrol,Rakan Niaga
2025-01-21,jip,PERODUA,ATIVA,white,petrol,Melaka
2025-01-21,jip,PERODUA,ATIVA,blue,petrol,Rakan Niaga
2025-01-21,jip,PERODUA,ATIVA,white,petrol,Terengganu
2025-01-21,jip,PERODUA,ATIVA,white,petrol,Sabah
2025-01-21,jip,PERODUA,ATIVA,white,petrol,W.P. Kuala Lumpur
2025-01-21,jip,PERODUA,ATIVA,red,petrol,Kedah
2025-01-21,jip,PERODUA,ATIVA,silver,petrol,W.P. Kuala Lumpur
2025-01-21,jip,PERODUA,ATIVA,silver,petrol,Sabah
2025-01-21,jip,PERODUA,ATIVA,grey,petrol,Terengganu
2025-01-21,motokar,PERODUA,AXIA,blue,petrol,Rakan Niaga
2025-01-21,motokar,PERODUA,AXIA,blue,petrol,Johor
2025-01-21,motokar,PERODUA,AXIA,red,petrol,Rakan Niaga
2025-01-21,motokar,PERODUA,AXIA,grey,petrol,Rakan Niaga
2025-01-21,motokar,PERODUA,AXIA,silver,petrol,Rakan Niaga
2025-01-21,motokar,PERODUA,AXIA,white,petrol,Rakan Niaga
2025-01-21,motokar,PERODUA,AXIA,grey,petrol,Johor
2025-01-21,motokar,PERODUA,AXIA,red,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,PERODUA,AXIA,grey,petrol,Sarawak
2025-01-21,motokar,PERODUA,AXIA,white,petrol,Selangor
2025-01-21,motokar,PERODUA,AXIA,grey,petrol,Kelantan
2025-01-21,motokar,PERODUA,AXIA,blue,petrol,Sarawak
2025-01-21,motokar,PERODUA,BEZZA,red,petrol,Perlis
2025-01-21,motokar,PERODUA,BEZZA,blue,petrol,Rakan Niaga
2025-01-21,motokar,PERODUA,BEZZA,grey,petrol,Rakan Niaga
2025-01-21,motokar,PERODUA,BEZZA,red,petrol,Rakan Niaga
2025-01-21,motokar,PERODUA,BEZZA,silver,petrol,Rakan Niaga
2025-01-21,motokar,PERODUA,BEZZA,white,petrol,Rakan Niaga
2025-01-21,motokar,PERODUA,BEZZA,brown,petrol,Rakan Niaga
2025-01-21,motokar,PERODUA,BEZZA,grey,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,PERODUA,BEZZA,white,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,PERODUA,MYVI,white,petrol,Rakan Niaga
2025-01-21,motokar,PERODUA,MYVI,grey,petrol,Rakan Niaga
2025-01-21,motokar,PERODUA,MYVI,red,petrol,Rakan Niaga
2025-01-21,motokar,PERODUA,MYVI,silver,petrol,Rakan Niaga
2025-01-21,motokar,PERODUA,MYVI,blue,petrol,Rakan Niaga
2025-01-21,motokar,PERODUA,MYVI,red,petrol,Kedah
2025-01-21,jip,PEUGEOT,2008,grey,petrol,Rakan Niaga
2025-01-21,jip,PEUGEOT,3008,grey,petrol,Rakan Niaga
2025-01-21,jip,PEUGEOT,408,black,petrol,Rakan Niaga
2025-01-21,jip,PEUGEOT,408,blue,petrol,Rakan Niaga
2025-01-21,motokar,PORSCHE,911 CARRERA,grey,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,PORSCHE,911 CARRERA,silver,petrol,W.P. Kuala Lumpur
2025-01-21,jip,PORSCHE,CAYENNE,white,petrol,W.P. Kuala Lumpur
2025-01-21,jip,PORSCHE,CAYENNE,grey,petrol,Rakan Niaga
2025-01-21,jip,PORSCHE,CAYENNE,blue,petrol,W.P. Kuala Lumpur
2025-01-21,jip,PORSCHE,CAYENNE,black,petrol,Selangor
2025-01-21,jip,PORSCHE,CAYENNE,white,petrol,Johor
2025-01-21,jip,PORSCHE,CAYENNE,white,petrol,Rakan Niaga
2025-01-21,jip,PORSCHE,CAYENNE,white,petrol,Selangor
2025-01-21,jip,PORSCHE,CAYENNE,black,petrol,Pulau Pinang
2025-01-21,jip,PORSCHE,CAYENNE,black,petrol,W.P. Kuala Lumpur
2025-01-21,jip,PORSCHE,CAYENNE,black,petrol,Johor
2025-01-21,jip,PORSCHE,CAYENNE,black,petrol,Kelantan
2025-01-21,jip,PORSCHE,MACAN,purple,electric,Rakan Niaga
2025-01-21,jip,PORSCHE,MACAN,white,petrol,W.P. Kuala Lumpur
2025-01-21,jip,PORSCHE,MACAN,orange,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,PORSCHE,PANAMERA,black,petrol,Johor
2025-01-21,motokar,PORSCHE,TAYCAN,white,electric,W.P. Kuala Lumpur
2025-01-21,motokar,PORSCHE,TAYCAN,blue,electric,W.P. Kuala Lumpur
2025-01-21,motokar,PROTON,IRIZ,red,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,IRIZ,white,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,IRIZ,silver,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,IRIZ,grey,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,PERSONA,grey,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,PERSONA,red,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,PERSONA,silver,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,PROTON,PERSONA,maroon,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,PERSONA,white,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,PERSONA,silver,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,S70,silver,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,S70,grey,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,S70,blue,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,S70,black,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,S70,green,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,S70,white,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,S70,blue,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,PROTON,S70,red,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,S70,blue,petrol,Johor
2025-01-21,motokar,PROTON,SAGA,red,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,SAGA,silver,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,SAGA,grey,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,SAGA,white,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,SAGA,maroon,petrol,Rakan Niaga
2025-01-21,motokar,PROTON,SAGA,silver,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,PROTON,SAGA,silver,petrol,Selangor
2025-01-21,motokar,PROTON,SAGA,grey,petrol,W.P. Kuala Lumpur
2025-01-21,motokar,PROTON,SAGA,grey,petrol,Johor
2025-01-21,jip,PROTON,X50,white,petrol,Rakan Niaga
2025-01-21,jip,PROTON,X50,grey,petrol,Rakan Niaga
2025-01-21,jip,PROTON,X50,red,petrol,Rakan Niaga
2025-01-21,jip,PROTON,X50,silver,petrol,Rakan Niaga
2025-01-21,jip,PROTON,X50,white,petrol,W.P. Kuala Lumpur
2025-01-21,jip,PROTON,X50,silver,petrol,W.P. Kuala Lumpur
2025-01-21,jip,PROTON,X70,grey,petrol,Rakan Niaga
2025-01-21,jip,PROTON,X70,blue,petrol,Rakan Niaga
2025-01-21,jip,PROTON,X70,black,petrol,W.P. Kuala Lumpur
2025-01-21,jip,PROTON,X70,blue,petrol,Kelantan
2025-01-21,jip,PROTON,X70,silver,petrol,Rakan Niaga
2025-01-21,jip,PROTON,X70,red,petrol,Rakan Niaga
2025-01-21,jip,PROTON,X70,white,petrol,Rakan Niaga
2025-01-21,jip,PROTON,X70,blue,petrol,W.P. Kuala Lumpur
2025-01-21,jip,PROTON,X70,silver,petrol,Pahang
2025-01-21,jip,PROTON,X90,grey,petrol,W.P. Kuala Lumpur
2025-01-21,jip,PROTON,X90,grey,petrol,Rakan Niaga
2025-01-21,jip,PROTON,X90,blue,petrol,Rakan Niaga
2025-01-21,jip,PROTON,X90,silver,petrol,Rakan Niaga
2025-01-21,jip,PROTON,X90,white,petrol,Rakan Niaga
2025-01-21,jip,PROTON,E.MAS 7,silver,electric,Rakan Niaga
2025-01-21,jip,PROTON,E.MAS 7,silver,electric,Pahang
2025-01-21,jip,PROTON,E.MAS 7,green,electric,Rakan Niaga
2025-01-21,jip,PROTON,E.MAS 7,pink,electric,Rakan Niaga
2025-01-21,jip,PROTON,E.MAS 7,grey,electric,Pahang
2025-01-21,jip,PROTON,E.MAS 7,grey,electric,Rakan Niaga
2025-01-21,jip,PROTON,E.MAS 7,green,electric,Pahang
2025-01-21,jip,PROTON,E.MAS 7,silver,electric,Johor
2025-01-21,jip,SMART,BRABUS,silver,electric,Rakan Niaga
2025-01-21,jip,SUBARU,FORESTER,green,petrol,Rakan Niaga
2025-01-21,jip,SUBARU,FORESTER,grey,petrol,Rakan Niaga
2025-01-21,jip,SUBARU,FORESTER,silver,petrol,Rakan Niaga
2025-01-21,jip,SUBARU,FORESTER,blue,petrol,Rakan Niaga
2025-01-21,jip,SUBARU,XV,blue,petrol,Rakan Niaga
2025-01-21,jip,SUBARU,XV,grey,petrol,W.P. Kuala Lumpur
2025-01-21,jip,SUZUKI,JIMNY,grey,petrol,Sabah
2025-01-21,jip,SUZUKI,JIMNY,white,petrol,Rakan Niaga
2025-01-21,jip,SUZUKI,JIMNY,green,petrol,Sarawak
2025-01-21,jip,SUZUKI,JIMNY,beige,petrol,Rakan Niaga
2025-01-21,jip,SUZUKI,JIMNY SIERRA,white,petrol,Rakan Niaga
2025-01-21,motokar,SUZUKI,SWIFT,white,petrol,Rakan Niaga
2025-01-21,motokar,TOYOTA,86,black,petrol,Rakan Niaga
2025-01-21,motokar,TOYOTA,86,blue,petrol,Pulau Pinang
2025-01-21,window_van,TOYOTA,ALPHARD,brown,petrol,Rakan Niaga
2025-01-21,window_van,TOYOTA,ALPHARD,white,petrol,Johor
2025-01-21,window_van,TOYOTA,ALPHARD,white,petrol,Perak
2025-01-21,window_van,TOYOTA,ALPHARD,white,petrol,Rakan Niaga
2025-01-21,window_van,TOYOTA,ALPHARD,black,petrol,Rakan Niaga
2025-01-21,window_van,TOYOTA,ALPHARD,black,petrol,W.P. Kuala Lumpur
2025-01-21,window_van,TOYOTA,ALPHARD,white,petrol,W.P. Kuala Lumpur
2025-01-21,window_van,TOYOTA,ALPHARD,black,petrol,Selangor
2025-01-21,window_van,TOYOTA,ALPHARD,black,petrol,Pulau Pinang
2025-01-21,window_van,TOYOTA,ALPHARD,white,petrol,Selangor
2025-01-21,window_van,TOYOTA,ALPHARD,black,petrol,Johor
2025-01-21,window_van,TOYOTA,ALPHARD,brown,petrol,W.P. Kuala Lumpur
2025-01-21,window_van,TOYOTA,ALPHARD,white,petrol,Kedah
2025-01-21,window_van,TOYOTA,ALPHARD,black,petrol,Sarawak
2025-01-21,window_van,TOYOTA,ALPHARD,white,petrol,Pulau Pinang
2025-01-21,window_van,TOYOTA,ALPHARD,white,petrol,Pahang
2025-01-21,motokar,TOYOTA,CAMRY,black,petrol,Rakan Niaga
2025-01-21,motokar,TOYOTA,COROLLA ALTIS,black,petrol,Rakan Niaga
2025-01-21,jip,TOYOTA,COROLLA CROSS,white,petrol,Rakan Niaga
2025-01-21,jip,TOYOTA,COROLLA CROSS,grey,hybrid_petrol,Rakan Niaga
2025-01-21,jip,TOYOTA,COROLLA CROSS,silver,hybrid_petrol,Selangor
2025-01-21,jip,TOYOTA,COROLLA CROSS,silver,hybrid_petrol,Rakan Niaga
2025-01-21,jip,TOYOTA,COROLLA CROSS,white,hybrid_petrol,Rakan Niaga
2025-01-21,jip,TOYOTA,COROLLA CROSS,blue,petrol,Rakan Niaga
2025-01-21,jip,TOYOTA,COROLLA CROSS,silver,petrol,Rakan Niaga
2025-01-21,jip,TOYOTA,COROLLA CROSS,red,petrol,Rakan Niaga
2025-01-21,jip,TOYOTA,COROLLA CROSS,blue,hybrid_petrol,Rakan Niaga
2025-01-21,jip,TOYOTA,COROLLA CROSS,white,petrol,Sarawak
2025-01-21,jip,TOYOTA,COROLLA CROSS,green,petrol,Rakan Niaga
2025-01-21,jip,TOYOTA,COROLLA CROSS,red,hybrid_petrol,Rakan Niaga
2025-01-21,jip,TOYOTA,COROLLA CROSS,blue,hybrid_petrol,W.P. Kuala Lumpur
2025-01-21,jip,TOYOTA,COROLLA CROSS,white,petrol,Kelantan
2025-01-21,jip,TOYOTA,COROLLA CROSS,blue,petrol,W.P. Kuala Lumpur
2025-01-21,jip,TOYOTA,COROLLA CROSS,silver,petrol,Pahang
2025-01-21,jip,TOYOTA,COROLLA CROSS,white,hybrid_petrol,Sarawak
2025-01-21,jip,TOYOTA,COROLLA CROSS,grey,hybrid_petrol,Johor
2025-01-21,jip,TOYOTA,COROLLA CROSS,silver,petrol,Pulau Pinang
2025-01-21,jip,TOYOTA,COROLLA CROSS,white,petrol,Sabah
2025-01-21,jip,TOYOTA,COROLLA CROSS,grey,hybrid_petrol,Sarawak
2025-01-21,jip,TOYOTA,COROLLA CROSS,grey,hybrid_petrol,W.P. Kuala Lumpur
2025-01-21,jip,TOYOTA,COROLLA CROSS,white,hybrid_petrol,Sabah
2025-01-21,jip,TOYOTA,COROLLA CROSS,blue,petrol,Sarawak
2025-01-21,window_van,TOYOTA,ESTIMA,red,petrol,W.P. Kuala Lumpur
2025-01-21,jip,TOYOTA,FORTUNER,white,greendiesel,Rakan Niaga
2025-01-21,jip,TOYOTA,FORTUNER,black,greendiesel,Rakan Niaga
2025-01-21,jip,TOYOTA,FORTUNER,brown,greendiesel,Selangor
